id	seqName	strand	first	last	LENGTH	type	name	commonName	sense name	source	overlapXu	 wt 15' 0.4M - wt 0	hog1Δ 15' 0.4M -  hog1Δ 0	 wt 100' 1.2M - wt 0	hog1Δ 100' 1.2M -  hog1Δ 0
2509	7	+	713659	715083	1424	ORF-T	YGR110W	YGR110W		SteinmetzLab	ST1272	1.8692178263	1.5038306263	1.7698899002	1.1378669483
5389	13	+	610425	610897	472	SUTs	SUT311	SUT311	PAI3	SteinmetzLab	ST2617	1.8688322345	1.9665278788	1.0068327316	1.7826800138
3493	9	-	35197	36013	816	SUTs	SUT602	SUT602		SteinmetzLab	ST5248	1.8685975558	-1.1205162272	-1.2522771508	-1.0189871785
3399	9	+	173849	174713	864	SUTs	SUT181	SUT181	YIL102C	SteinmetzLab	ST1611	1.8685301485	1.6384418358	1.4576779786	1.2467798618
4793	12	+	828623	829495	872	ORF-T	YLR350W	ORM2		SteinmetzLab	ST2348	1.8665548647	3.6577629214	1.5348136022	1.6767357818
4951	12	-	289133	289613	480	SUTs	SUT690	SUT690		SteinmetzLab	ST5916	1.8648540514	2.1658383973	2.745166219	2.2598239245
6766	15	-	391222	391342	120	CUTs	CUT838	CUT838		SteinmetzLab	ST6745	1.8643178649	2.7254496004	1.4466448565	-1.0430298971
1129	4	+	1196541	1197693	1152	SUTs	SUT072	SUT072		SteinmetzLab	ST0693	1.8589611378	1.995451817	2.0291490769	1.1422829235
7048	16	+	166057	167641	1584	ORF-T	YPL203W	TPK2		SteinmetzLab	ST3373	1.8565824896	1.6335585296	-1.0457381635	1.397021744
2404	7	+	413987	415883	1896	ORF-T	YGL045W	RIM8		SteinmetzLab	ST1175	1.8553318704	2.0413617802	1.262043264	1.1249072393
6620	15	+	989691	992843	3152	ORF-T	YOR349W	CIN1		SteinmetzLab	ST3297	1.8544907516	1.9299945445	-1.1274310851	1.0379976854
2922	7	-	885975	887863	1888	ORF-T	YGR194C	XKS1		SteinmetzLab	ST5013	1.8536568434	1.709032064	1.2577969352	1.122117281
2348	7	+	280795	281315	520	CUTs	CUT135	CUT135		SteinmetzLab	ST1121	1.8532800693	1.5168583814	1.6291529616	1.3117203133
4278	11	+	517413	517564	151	CUTs	CUT243	CUT243		SteinmetzLab	ST2076	1.8528954757	2.0619294908	1.4700386382	1.1840486154
5694	13	-	652357	653181	824	other	YMR194C-B, YMR194C-A	YMR194C-B, YMR194C-A		SteinmetzLab	ST6326	1.8527664936	1.1833300495	1.1219270812	-1.2871389138
3501	9	-	51429	51613	184	SUTs	SUT605	SUT605		SteinmetzLab	ST5256	1.8521916194	2.2060331322	2.1896896855	2.3132699772
5339	13	+	482953	483553	600	ORF-T	YMR107W	SPG4		SteinmetzLab	ST2572	1.8519864033	1.0837561501	2.4795354411	1.0240787162
4794	12	+	830951	833591	2640	ORF-T	YLR352W	YLR352W		SteinmetzLab	ST2349	1.8505964517	1.4050567868	-1.1812059608	1.1112738
5755	13	-	854541	855005	464	SUTs	SUT739	SUT739	GOT1	SteinmetzLab	ST6384	1.8502572548	2.8610903741	1.5437911811	-1.0482424554
4218	11	+	340475	342435	1960	ORF-T	YKL051W	SFK1		SteinmetzLab	ST2019	1.8492313726	2.960010507	-1.3728755056	1.2382574789
4408	11	-	245542	247614	2072	ORF-T	YKL103C	LAP4		SteinmetzLab	ST5692	1.8475581261	2.1297164451	1.242801243	1.4952725272
1219	4	+	1460565	1460757	192	CUTs	CUT099	CUT099		SteinmetzLab	ST0781	1.8465976465	2.3045281142	1.7940774183	-1.2139599252
4696	12	+	510361	513001	2640	ORF-T	YLR177W	YLR177W		SteinmetzLab	ST2259	1.8465812377	1.8461632244	1.4285836466	1.1937840916
6438	15	+	424730	425258	528	CUTs	CUT375	CUT375		SteinmetzLab	ST3120	1.845316092	3.2674635841	3.1727547178	-1.1154200569
5367	13	+	547673	550001	2328	ORF-T	YMR140W	SIP5		SteinmetzLab	ST2597	1.8437366082	1.6883663345	1.7255397896	1.3738288157
6037	14	+	736716	738724	2008	ORF-T	YNR059W	MNT4		SteinmetzLab	ST2962	1.8437351519	1.5681891874	-1.0055690082	-1.2248693114
7290	16	+	860683	861147	464	SUTs	SUT426	SUT426		SteinmetzLab	ST3604	1.842259353	1.1421123519	1.1466342875	1.3429364373
6933	15	-	877007	877847	840	ORF-T	YOR298C-A	MBF1		SteinmetzLab	ST6909	1.8412903252	3.6429234961	4.8713358695	2.872803672
5667	13	-	572197	572701	504	SUTs	SUT_FS0128	SUT_FS0128		FrancescLab	NA	1.8386617052	2.112026172	5.1436311656	2.5532507808
5427	13	+	715649	716497	848	CUTs	CUT309	CUT309		SteinmetzLab	ST2655	1.8382222964	1.8465889373	4.1094075844	1.7120366325
6863	15	-	681286	682182	896	ORF-T	YOR185C	GSP2		SteinmetzLab	ST6840	1.8370707727	1.1654128904	1.1887795132	1.7016430743
3656	10	+	101001	101665	664	SUTs	SUT202	SUT202	ASG7	SteinmetzLab	ST1721	1.8355128849	2.5854296141	2.2474707235	1.028866677
6355	15	+	230162	231426	1264	ORF-T	YOL053W	YOL053W		SteinmetzLab	ST3041	1.8338476467	1.1400608572	1.0148427758	-1.2830775599
6950	15	-	915951	918383	2432	SUTs	SUT_FS0150	SUT_FS0150		FrancescLab	NA	1.8335833393	1.8034268404	1.0222844418	-1.0789876828
675	3	+	293826	294338	512	other	YCR097W	HMRA1		SteinmetzLab	ST0354	1.8326695314	1.4100348608	2.0941495077	1.2005726666
1216	4	+	1451229	1453069	1840	ORF-T	YDR501W	PLM2		SteinmetzLab	ST0778	1.8319454457	3.8458442385	2.285954858	3.1302431187
2438	7	+	522251	523619	1368	ORF-T	YGR016W	YGR016W		SteinmetzLab	ST1207	1.8310615239	1.5397628934	1.1771449494	1.0959655252
1275	4	-	130205	130549	344	ORF-T	YDL184C	RPL41A		SteinmetzLab	ST4044	1.8281369854	1.8164372505	4.7299594082	2.1340103056
2610	7	+	994314	994954	640	SUTs	SUT142	SUT142		SteinmetzLab	ST1365	1.8265058449	2.4387432354	1.2841622329	1.1421680003
4302	11	+	581180	581492	312	CUTs	CUT244	CUT244		SteinmetzLab	ST2098	1.8262388109	-1.0149782862	1.4883215829	1.0292463129
4889	12	-	105397	109029	3632	ORF-T	YLL020C, YLL019C, YLL018C-A	YLL020C, KNS1, COX19		SteinmetzLab	ST5857	1.8238496823	1.4644858361	-1.2670049994	1.0197920693
7032	16	+	117041	117961	920	ORF-T	YPL229W	YPL229W		SteinmetzLab	ST3357	1.8234463741	3.6454012995	3.0258166271	1.1276166615
723	3	-	130070	130454	384	CUTs	CUT464	CUT464		SteinmetzLab	ST3962	1.8233507163	1.348246293	1.6478986701	-1.21439606
5611	13	-	405613	406109	496	CUTs	CUT771	CUT771		SteinmetzLab	ST6248	1.8221522674	2.6116164871	-1.1781348102	-1.0505291579
5010	12	-	507597	510189	2592	ORF-T	YLR176C	RFX1		SteinmetzLab	ST5975	1.822111457	2.0946678825	-1.2131312183	1.2219513701
5139	12	-	904675	906819	2144	ORF-T	YLR392C	YLR392C		SteinmetzLab	ST6096	1.8215954057	1.5123411779	1.1880765366	-1.1901540778
7343	16	-	96397	98677	2280	ORF-T	YPL240C	HSP82		SteinmetzLab	ST6993	1.8162755436	1.782962153	2.9986635529	2.0849655757
7322	16	-	26581	29821	3240	ORF-T	YPL272C	YPL272C		SteinmetzLab	ST6972	1.8144576493	3.172574563	1.068794867	1.3322541711
7135	16	+	427883	428699	816	ORF-T	YPL065W	VPS28		SteinmetzLab	ST3460	1.8143409534	1.0354896019	-1.236752463	-1.0209466406
5698	13	-	658429	659245	816	ORF-T	YMR197C	VTI1		SteinmetzLab	ST6330	1.8133466901	1.9695534389	2.222707138	1.57032391
1162	4	+	1279101	1283797	4696	ORF-T	YDR406W, YDR406W-A	PDR15, YDR406W-A		SteinmetzLab	ST0725	1.8130113942	2.6771421093	1.2164289305	1.0301406511
4788	12	+	815855	818031	2176	other	YLR342W-A, YLR343W	YLR342W-A, GAS2		SteinmetzLab	ST2344	1.8107553504	2.4909812694	1.2236055377	-1.0924069812
2715	7	-	280639	281287	648	ORF-T	YGL121C	GPG1		SteinmetzLab	ST4818	1.8104567946	-1.2945229057	1.4415818333	-1.5309991496
5839	14	+	227371	228811	1440	ORF-T	YNL223W	ATG4		SteinmetzLab	ST2769	1.8087028592	2.0591124781	-1.185207925	1.0783919208
3825	10	+	622576	623144	568	SUTs	SUT_FS0046	SUT_FS0046		FrancescLab	NA	1.8072267086	1.7833412636	4.3395609748	1.6515722259
2597	7	+	951756	952428	672	ORF-T	YGR230W	BNS1		SteinmetzLab	ST1353	1.8049300648	2.2811195942	1.6904618161	1.3057031054
1479	4	-	715456	716640	1184	ORF-T	YDR130C	FIN1		SteinmetzLab	ST4240	1.8008124982	2.8697520474	1.4564245115	1.4862805137
3548	9	-	214773	216533	1760	ORF-T	YIL077C	YIL077C		SteinmetzLab	ST5302	1.8001638944	2.8148414394	1.2357823803	1.4101156636
1318	4	-	256533	258629	2096	ORF-T	YDL113C	ATG20		SteinmetzLab	ST4082	1.8000970995	1.4491521785	1.4174610906	-1.0313505058
2869	7	-	751231	753975	2744	ORF-T	YGR130C	YGR130C		SteinmetzLab	ST4963	1.7976933971	2.5796944521	1.0680298164	-1.0537829516
240	2	+	504760	505448	688	ORF-T	YBR135W	CKS1		SteinmetzLab	ST0176	1.7963542355	-1.0789911444	1.2915448676	-1.1332322947
5569	13	-	262701	262837	136	SUTs	SUT723	SUT723		SteinmetzLab	ST6209	1.7959875017	1.968077812	2.0501703171	1.5629200182
5297	13	+	347185	348169	984	SUTs	SUT300	SUT300	CCS1	SteinmetzLab	ST2534	1.7954842451	1.7790622216	1.8776416229	2.1385781837
5577	13	-	286669	287229	560	CUTs	CUT764	CUT764		SteinmetzLab	ST6217	1.7942751051	1.0053061321	1.5604804226	1.065807157
7374	16	-	187837	188061	224	CUTs	CUT887	CUT887		SteinmetzLab	ST7024	1.7926755584	1.1343707688	1.2629776037	1.5635607932
4857	12	+	1041760	1042384	624	CUTs	CUT278	CUT278		SteinmetzLab	ST2411	1.7918014711	5.9007378936	1.5378956805	1.4432426902
5551	13	-	218973	219221	248	CUTs	CUT762	CUT762		SteinmetzLab	ST6192	1.7898428112	1.9494765084	1.896864228	-1.342783551
2545	7	+	786027	786331	304	CUTs	CUT156	CUT156		SteinmetzLab	ST1304	1.788574757	1.0626660919	1.1115768395	-1.1828355042
1383	4	-	417509	421757	4248	ORF-T	YDL019C	OSH2		SteinmetzLab	ST4147	1.7865593801	1.3892672122	-2.1257889835	-1.3073776242
2328	7	+	208915	210131	1216	ORF-T	YGL157W	YGL157W		SteinmetzLab	ST1101	1.7854922144	1.0747295318	1.3265439563	-1.0325539404
6323	15	+	128994	132514	3520	ORF-T	YOL100W	PKH2		SteinmetzLab	ST3010	1.7817905421	1.8422652344	1.3317222751	-1.1365774572
3758	10	+	421912	422784	872	other	YJLWtau4, YJLWdelta10	YJLWtau4, YJLWdelta10		SteinmetzLab	ST1817	1.7802914664	1.8298557388	2.9869146237	1.610292405
3616	9	-	408325	410541	2216	SUTs	SUT_FS0111	SUT_FS0111	DAL4	FrancescLab	ST5365	1.7799157684	2.0604939994	1.2081703944	1.0965151762
332	2	+	779648	782408	2760	ORF-T	YBR289W	SNF5		SteinmetzLab	ST0266	1.77969992	-1.0182406456	1.3722418625	-1.1370792458
7245	16	+	730475	731171	696	ORF-T	YPR101W	SNT309		SteinmetzLab	ST3566	1.7795374191	1.9832287703	1.8982322711	1.2769821192
6769	15	-	397542	400126	2584	other	YOR034C-A, YOR035C	YOR034C-A, SHE4		SteinmetzLab	ST6748	1.779241839	1.7004630434	1.4098009757	1.2406902584
5054	12	-	644341	645093	752	ORF-T	YLR254C	NDL1		SteinmetzLab	ST6016	1.7792167543	3.1879910233	1.7683257198	1.2415486443
1134	4	+	1213837	1214997	1160	ORF-T	YDR368W	YPR1		SteinmetzLab	ST0697	1.7791536034	1.2708174972	1.4976800512	1.2058342845
1592	4	-	1103657	1104873	1216	SUTs	SUT_FS0089	SUT_FS0089		FrancescLab	NA	1.7786415762	3.4872432303	1.7809908195	1.9099379557
5860	14	+	274363	276035	1672	ORF-T	YNL193W	YNL193W		SteinmetzLab	ST2790	1.7738464809	-1.078449826	1.3429317437	1.314613118
1104	4	+	1127805	1129469	1664	ORF-T	YDR330W	UBX5		SteinmetzLab	ST0669	1.7731632755	1.9184271987	1.2602132735	1.017053681
2756	7	-	412623	413175	552	CUTs	CUT600	CUT600		SteinmetzLab	ST4855	1.7715475491	1.4825584337	4.9861773026	1.121318079
1386	4	-	428461	428725	264	CUTs	CUT492	CUT492		SteinmetzLab	ST4150	1.7706505843	1.3607303896	1.4281776906	-1.403501464
1740	5	+	11545	11929	384	SUTs	SUT087	SUT087		SteinmetzLab	ST0807	1.7700221241	1.3362049091	-1.0022518399	1.6790990598
1616	4	-	1182385	1182945	560	CUTs	CUT524	CUT524		SteinmetzLab	ST4368	1.769550357	1.5596596585	1.1494085495	-1.0661040027
4186	11	+	261755	262971	1216	ORF-T	YKL095W	YJU2		SteinmetzLab	ST1989	1.7692837402	1.4823567791	1.3561191858	-1.1712732328
7422	16	-	335717	337157	1440	ORF-T	YPL113C	YPL113C		SteinmetzLab	ST7070	1.767490237	1.4278844191	1.6617956352	1.1070332495
3153	8	+	467180	467996	816	ORF-T	YHR181W	SVP26		SteinmetzLab	ST1543	1.7661741823	-1.0112039635	2.5527816207	1.2316361819
953	4	+	578539	579227	688	ORF-T	YDR063W	YDR063W		SteinmetzLab	ST0524	1.7654178802	1.2101200091	-1.1209212967	1.2410988108
2028	5	-	308293	311365	3072	ORF-T	YER075C	PTP3		SteinmetzLab	ST4592	1.7643243512	-1.1223420155	-1.5072684267	1.0102663934
2710	7	-	270279	270823	544	ORF-T	YGL127C	SOH1		SteinmetzLab	ST4813	1.7633899625	1.3127743826	1.6228776571	2.3125648636
5850	14	+	245611	246379	768	ORF-T	YNL214W	PEX17		SteinmetzLab	ST2780	1.7621657179	1.8141510475	2.1472625132	1.8250917752
5036	12	-	590429	592413	1984	ORF-T	YLR227C	ADY4		SteinmetzLab	ST6001	1.7619582787	2.8950751494	-1.2143525494	1.0698483543
2863	7	-	735287	736026	739	other	YGR122C-A	YGR122C-A		SteinmetzLab	ST4957	1.7615779991	2.0115698917	1.0130683614	-1.2740175585
4336	11	-	24221	24917	696	CUTs	CUT701	CUT701		SteinmetzLab	ST5622	1.7610447866	2.4953497555	-1.1635341636	-1.0110645284
4385	11	-	168960	171536	2576	ORF-T	YKL148C	SDH1		SteinmetzLab	ST5669	1.7587326994	1.7624286935	1.1113409425	1.4452006838
5634	13	-	469741	472645	2904	ORF-T	YMR102C	YMR102C		SteinmetzLab	ST6270	1.7543985485	2.2760057623	-1.6016507147	-1.5466188836
5949	14	+	515156	516644	1488	other	YNL057W	YNL057W		SteinmetzLab	ST2877	1.7482477257	2.0462703615	1.7430491378	1.2937664357
3019	8	+	108658	109954	1296	ORF-T	YHR002W	LEU5		SteinmetzLab	ST1413	1.7482408287	2.1071250566	1.1721665451	1.5273041968
3264	8	-	238205	238869	664	CUTs	CUT645	CUT645		SteinmetzLab	ST5156	1.7476823926	1.3873336652	1.814467707	1.1503315013
246	2	+	532512	533192	680	SUTs	SUT019	SUT019		SteinmetzLab	ST0182	1.7463940998	2.6526786143	4.6173756468	4.147566602
5272	13	+	286561	286745	184	CUTs	CUT292	CUT292		SteinmetzLab	ST2509	1.7454977097	1.0681889416	1.5243658755	1.4506293761
3330	8	-	449142	450246	1104	CUTs	CUT654	CUT654		SteinmetzLab	ST5219	1.7448268925	1.550543247	-1.0379051655	-1.0324771068
3966	10	-	307836	310660	2824	ORF-T	YJL070C	YJL070C		SteinmetzLab	ST5482	1.7446694084	1.344173951	-1.5192306125	1.1545743932
2588	7	+	920419	920555	136	CUTs	CUT162	CUT162		SteinmetzLab	ST1344	1.7430063921	1.6030590685	2.3042065599	1.5403476637
1145	4	+	1239997	1241021	1024	CUTs	CUT088	CUT088		SteinmetzLab	ST0708	1.742187522	1.1947055428	2.0177191234	1.0546321145
6621	15	+	995083	997115	2032	CUTs	CUT395	CUT395		SteinmetzLab	ST3298	1.741697496	2.2592004788	-1.8095668051	-1.2357717022
2020	5	-	285101	287245	2144	ORF-T	YER065C	ICL1		SteinmetzLab	ST4585	1.7409972678	1.3430537218	1.7791644401	1.487796618
2451	7	+	545835	546059	224	CUTs	CUT147	CUT147		SteinmetzLab	ST1218	1.7378497699	1.3953545152	1.5113629072	1.3080919212
4246	11	+	428908	429892	984	ORF-T	YKL007W	CAP1		SteinmetzLab	ST2046	1.7375265098	1.2636756233	1.5696385319	1.1128205241
6276	14	-	759808	763088	3280	other	YNR068C, YNR069C	YNR068C, BSC5		SteinmetzLab	ST6621	1.7350051647	3.6418441354	1.5202091558	1.3141230719
4374	11	-	147472	148944	1472	ORF-T	YKL162C	YKL162C		SteinmetzLab	ST5659	1.7344501056	-1.066251941	-1.1725658832	-1.1537479639
963	4	+	603035	603603	568	ORF-T	YDR079W	PET100		SteinmetzLab	ST0534	1.7329008023	-1.0330159182	1.8667166297	1.0694192736
7490	16	-	524991	525503	512	SUTs	SUT821	SUT821		SteinmetzLab	ST7135	1.731622251	1.1388609781	1.2658172952	1.0411941182
6269	14	-	736216	736480	264	CUTs	CUT820	CUT820		SteinmetzLab	ST6614	1.7289513595	1.1194282063	1.3779287508	-1.1698943047
333	2	+	782560	783672	1112	ORF-T	YBR290W	BSD2		SteinmetzLab	ST0267	1.7259597538	1.7114775729	1.4972332122	1.0231669666
5288	13	+	323209	324161	952	ORF-T	YMR025W	CSI1		SteinmetzLab	ST2525	1.7245836083	1.6698201284	1.868997694	-1.0177592917
4358	11	-	95840	95984	144	CUTs	CUT703	CUT703		SteinmetzLab	ST5643	1.7241084613	-2.3319724955	1.2288897133	-2.158105303
5213	13	+	119457	120081	624	SUTs	SUT288	SUT288		SteinmetzLab	ST2451	1.7240452327	2.6505092562	1.8234879011	1.7616334969
7079	16	+	264585	266177	1592	other	YPL152W-A, YPL152W	YPL152W-A, RRD2		SteinmetzLab	ST3404	1.7234013932	1.9858371427	1.5773187532	1.6343180099
5803	14	+	104275	104642	367	CUTs	CUT315	CUT315		SteinmetzLab	ST2734	1.7226446084	1.0664614416	4.5101834278	1.3521023882
3949	10	-	259500	259756	256	CUTs	CUT682	CUT682		SteinmetzLab	ST5465	1.7221539178	1.0163805259	1.0292616191	-1.1905952172
4152	11	+	164844	167564	2720	ORF-T	YKL150W	MCR1		SteinmetzLab	ST1956	1.7215410597	3.7066967308	1.9741793589	2.0886409225
5681	13	-	610029	610405	376	ORF-T	YMR174C	PAI3		SteinmetzLab	ST6313	1.7213340045	-1.168440818	1.9476991293	1.2411263465
4531	11	-	564296	564712	416	CUTs	CUT726	CUT726		SteinmetzLab	ST5809	1.7203472849	1.3224254873	1.7904239262	-1.2291699556
191	2	+	342576	344584	2008	ORF-T	YBR054W	YRO2		SteinmetzLab	ST0134	1.7189132969	1.9356625291	1.3285004042	1.5112233923
1278	4	-	134341	134733	392	CUTs	CUT475	CUT475		SteinmetzLab	ST4047	1.7188973484	1.5314302797	1.4457820693	1.4542348954
1254	4	-	65045	65949	904	CUTs	CUT470	CUT470		SteinmetzLab	ST4024	1.7187121066	2.377209586	1.8685874594	-1.0514231968
265	2	+	576336	576640	304	SUTs	SUT_FS0008	SUT_FS0008		FrancescLab	ST0201	1.7178932864	1.2853231243	4.0923534635	1.577592025
3052	8	+	193826	194169	343	CUTs	CUT177	CUT177		SteinmetzLab	ST1444	1.7146508746	-1.1051802116	1.1418774008	-1.0110426787
7139	16	+	434267	435779	1512	ORF-T	YPL060W	LPE10		SteinmetzLab	ST3464	1.714437664	1.1419632115	2.3239604401	-1.6355317319
5693	13	-	649469	649813	344	CUTs	CUT782	CUT782		SteinmetzLab	ST6325	1.7142860646	-1.0429166929	1.1469315234	1.1596858864
5051	12	-	635269	635997	728	SUTs	SUT_FS0121	SUT_FS0121		FrancescLab	NA	1.7135944603	1.0830071421	1.3140104592	-1.2562593595
6195	14	-	488271	490095	1824	SUTs	SUT_FS0140	SUT_FS0140		FrancescLab	NA	1.7103207547	1.4379213059	1.9910774673	1.3061768054
2765	7	-	437327	438455	1128	ORF-T	YGL031C	RPL24A		SteinmetzLab	ST4864	1.7094052656	-1.0927903791	1.3000816333	-1.1268408923
3219	8	-	127934	129302	1368	CUTs	CUT640	CUT640		SteinmetzLab	ST5116	1.7087358006	2.2348525882	2.601602342	1.1525497359
4397	11	-	203550	205078	1528	SUTs	SUT663	SUT663		SteinmetzLab	ST5681	1.7073968776	1.3338230095	-1.0021105369	1.1501892094
1530	4	-	921921	923897	1976	ORF-T	YDR228C	PCF11		SteinmetzLab	ST4289	1.7071698882	-1.0737664195	1.0978253468	-1.0894449733
1732	4	-	1507897	1508033	136	CUTs	CUT540	CUT540		SteinmetzLab	ST4480	1.706661804	-1.2395138957	-3.1194939691	-2.4106412237
2643	7	-	35013	35365	352	CUTs	CUT584	CUT584		SteinmetzLab	ST4748	1.7063956634	1.8536562294	1.4733175692	1.2289044699
2947	7	-	963222	965742	2520	ORF-T	YGR237C	YGR237C		SteinmetzLab	ST5037	1.705995717	1.3113894666	-1.13895582	-1.4728714365
5163	12	-	1011428	1012084	656	ORF-T	YLR437C	YLR437C		SteinmetzLab	ST6118	1.705827124	-1.2798182627	1.2069046332	1.2482141869
2338	7	+	245403	248443	3040	ORF-T	YGL139W	FLC3		SteinmetzLab	ST1111	1.7051324639	1.04601951	1.1812704392	-1.1717398192
5	1	+	35097	36393	1296	ORF-T	YAL060W	BDH1		SteinmetzLab	ST0005	1.7045937666	1.9856871226	1.3244734411	1.444978096
4618	12	+	263137	264065	928	ORF-T	YLR061W	RPL22A		SteinmetzLab	ST2185	1.7038769298	1.8920396738	1.1603438482	2.4180598541
2642	7	-	33109	35013	1904	SUTs	SUT534	SUT534	RMR1, ZIP2	SteinmetzLab	ST4747	1.7025176922	2.0078534187	1.6339898288	1.029679013
3893	10	-	117086	117662	576	SUTs	SUT622	SUT622		SteinmetzLab	ST5411	1.7004305786	1.5353373991	1.3799489766	1.3523577745
6220	14	-	583667	585374	1707	ORF-T	YNL025C	SSN8		SteinmetzLab	ST6567	1.6982974612	1.6831648977	1.0120051594	1.4240941367
5881	14	+	340291	340915	624	ORF-T	YNL157W	IGO1		SteinmetzLab	ST2811	1.6981479217	1.7831813196	1.3266831518	-1.0685166416
997	4	+	746652	748436	1784	ORF-T	YDR145W	TAF12		SteinmetzLab	ST0566	1.6979173641	-1.01863585	1.3377769343	-1.087614368
2938	7	-	939511	939679	168	other	snR7-L, snR7-S	SNR7-L, SNR7-S		SteinmetzLab	ST5028	1.6972626354	1.3593560362	1.2095542332	1.0553619697
3118	8	+	380562	381290	728	ORF-T	YHR140W	YHR140W		SteinmetzLab	ST1509	1.6965193359	1.4951778552	4.0302644957	1.2060136623
4194	11	+	280019	280571	552	other	YKL084W, YKL083W	HOT13, YKL083W		SteinmetzLab	ST1997	1.695846629	1.4083828654	1.1808970843	1.0895008772
2946	7	-	962391	963222	831	ORF-T	YGR236C	SPG1		SteinmetzLab	ST5036	1.6948950878	1.2076118907	1.3631543352	1.0283211099
7399	16	-	255885	256829	944	ORF-T	YPL156C	PRM4		SteinmetzLab	ST7047	1.6944540064	8.3266996644	1.212260693	2.0585288998
6072	14	-	86863	87319	456	CUTs	CUT799	CUT799		SteinmetzLab	ST6432	1.6941961711	1.4021931348	1.2310728838	-1.1921892522
1034	4	+	871013	871589	576	ORF-T	YDR210W	YDR210W		SteinmetzLab	ST0603	1.6910952502	-1.1380434135	1.9222913176	1.2125153627
2909	7	-	859463	859575	112	ORF-T	YGR183C	QCR9		SteinmetzLab	ST5001	1.6902708565	1.4319090644	2.4425855161	1.7676636861
901	4	+	432281	433273	992	ORF-T	YDL010W	GRX7		SteinmetzLab	ST0476	1.6894920162	1.4735097189	-1.1815640022	-1.0168905845
2104	5	-	544613	545061	448	CUTs	CUT571	CUT571		SteinmetzLab	ST4660	1.6885054155	1.8039009933	1.8042213458	1.1155931987
6257	14	-	707120	707560	440	CUTs	CUT819	CUT819		SteinmetzLab	ST6603	1.6878458316	2.7368827904	2.4306794362	1.0530317015
3423	9	+	254977	256137	1160	ORF-T	YIL053W	RHR2		SteinmetzLab	ST1631	1.6876747557	-1.4911508395	1.4795422421	1.0749016235
6128	14	-	275271	276079	808	CUTs	CUT806	CUT806		SteinmetzLab	ST6487	1.6872379532	1.0020820956	2.5799456289	-1.1851639575
2075	5	-	449741	451365	1624	ORF-T	YER139C	YER139C		SteinmetzLab	ST4634	1.6852070852	1.774505755	-1.0069588404	1.238809183
7270	16	+	810907	812675	1768	SUTs	SUT_FS0069	SUT_FS0069		FrancescLab	NA	1.6839946357	4.1254662878	-1.5233542367	1.1877616632
2991	8	+	13537	14497	960	ORF-T	YHL044W	YHL044W		SteinmetzLab	ST1389	1.6835006606	1.8138615114	1.8043148355	1.017022027
6986	15	-	1028087	1028703	616	ORF-T	YOR369C	RPS12		SteinmetzLab	ST6960	1.6833641703	-1.5128204264	2.4625795403	1.1447571498
6681	15	-	113958	116086	2128	ORF-T	YOL105C	WSC3		SteinmetzLab	ST6663	1.6832375801	1.1131243298	1.1269980021	-1.4387559763
2919	7	-	882575	882719	144	CUTs	CUT628	CUT628		SteinmetzLab	ST5010	1.6831576438	1.9116667023	1.8027499671	1.0730427246
6734	15	-	309078	310190	1112	ORF-T	YOL009C	MDM12		SteinmetzLab	ST6715	1.6828962218	1.5708585263	2.644192995	-1.8717665309
3162	8	+	490564	491668	1104	ORF-T	YHR195W	NVJ1		SteinmetzLab	ST1552	1.6822680186	1.4101188556	1.0499760744	-1.3364857961
2205	6	-	96005	97469	1464	SUTs	SUT_FS0095	SUT_FS0095		FrancescLab	NA	1.6792970883	-1.0264896574	2.92630648	1.071407981
4430	11	-	307271	307647	376	CUTs	CUT714	CUT714		SteinmetzLab	ST5714	1.6790276174	2.3260280234	3.6636059714	2.405099134
1579	4	-	1072689	1073481	792	ORF-T	YDR305C	HNT2		SteinmetzLab	ST4336	1.6776555911	2.9909526637	1.5630757131	1.0105623834
3883	10	-	96757	97501	744	CUTs	CUT672	CUT672		SteinmetzLab	ST5402	1.6764879915	2.2345161497	1.5812194197	1.1148515211
3018	8	+	107754	108434	680	ORF-T	YHR001W-A	QCR10		SteinmetzLab	ST1412	1.6754827686	1.7627947571	3.3469742686	1.9897648092
6864	15	-	682974	683294	320	CUTs	CUT854	CUT854		SteinmetzLab	ST6841	1.6753250664	2.0010867138	2.6187416897	1.0668477099
6922	15	-	844895	845847	952	ORF-T	YOR280C	FSH3		SteinmetzLab	ST6899	1.6730385235	1.915956568	1.745730091	1.9886012368
4973	12	-	363973	364301	328	CUTs	CUT734	CUT734		SteinmetzLab	ST5938	1.6713218889	1.058807912	7.0121832152	1.0217688282
4173	11	+	222842	224778	1936	CUTs	CUT228	CUT228		SteinmetzLab	ST1976	1.6698266282	1.3655071354	1.4270710118	1.0004126964
6622	15	+	997115	998275	1160	ORF-T	YOR352W	YOR352W		SteinmetzLab	ST3299	1.6697481855	1.3031224714	-1.0834604077	-1.2039960081
4707	12	+	542017	542489	472	CUTs	CUT265	CUT265		SteinmetzLab	ST2269	1.6691549334	2.3468230148	2.9988818902	1.054393295
5570	13	-	265533	266821	1288	SUTs	SUT_FS0127	SUT_FS0127	YML002W	FrancescLab	ST6210	1.6677813168	1.4935710172	1.3881734236	1.2458125786
734	3	-	156030	157214	1184	ORF-T	YCR021C	HSP30		SteinmetzLab	ST3972	1.6661182534	4.8461116791	3.9382146591	3.4752893543
